review_id,business_id,business_name,city,state,primary_cuisine,stars,date,text
WHuzcRDD_Fyu_HNJIylPkw,x4XdNhp0Xn8lOivzc77J-g,Thai Place Restaurant,Phoenixville,PA,Thai,4.0,2013-10-07 14:29:27,"Great Thai restaurant for the area. Phoenixville, as far as culinary adventures go, is definitely up and coming. The food here is always good - ingredients are fresh and they even have some very spicy dishes for you risk takers. Items I would recommend are the cucumber salad, any of their curry dishes and their pad woo sen. The only reason the Thai Place did not receive 5 stars is because they are closed on Mondays."
7xm7xNph-k1v35pADJemmA,mUIBtlWNPD7sz3rGGWQ1RA,Kanella,Philadelphia,PA,Mediterranean,5.0,2010-01-27 18:05:16,"Service was friendly. I would ask the servers what they think about the different specials, since our waiter gave us an honest opinion, I followed his suggestion, and didn't regret it one bit. I can now say I ate a Partidge, and loved it. No 70's TV family bands were hurt in the act either. A+ place."
R2O9Qb9mBd6W8qt1_ig65Q,FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,Vietnamese,4.0,2017-08-12 22:08:06,"Came in for lunch with my husband, he works at Jefferson which gets him a 10% discount which was a plus! We got the pastrami dumplings for an appetizer, they were very fresh and tasty almost like a Reuben in a dumpling. For lunch I had the miso ramen, noodles were the perfect texture broth was flavorful and the pork was amazing. My husband had the steam yakisoba which he really enjoyed. Beer selection is lacking but okay, two beers on tap. We will definitely be back!"
ULdHr3MKxFcTr0xG1t4tdQ,DvkSkF83xDONjkNIoEPRnQ,Greko Greek Street Food,Nashville,TN,Mediterranean,3.0,2017-11-20 02:15:38,"Food is good, not GREAT. We ordered the lamb, which cost $15. We expected a plate of food. Instead, we paid $15 for a tray 3/4 full of French fries and two slices of lamb. No salad, nothing else. In total we spent $40 on two dishes and a salad. We were just looking for some quick Greek food, honestly like what you would find in a food court, and this is not the place for it."
6r-68GidFPRrqomt9BiSqA,9V0LMtO1riRw9-pUuG4NFg,Delicia,Indianapolis,IN,Caribbean,5.0,2015-05-29 09:21:51,"Wow!! This place is amazing!! I first heard about this restaurant at a yell event and had a taste of their guacamole! Had to then yelp them and check them out. Everything posted on their page looked amazing. Walked into this place about 15 mins prior to the kitchen closing, we had no idea. Saw that they were open until 11, however, the waiter was very kind and informed us we had until 10 to order. Service was particular! For appetizer I tried their ceviche with fish shrimp and octopus. That dish was delicious! Lots of flavor and the chips were a perfect vessel. I ordered the Brazilian Moqueca for my entree and every bite of this dish was amazing. It's a shrimp dish that was covered in a coconut curry kind of sauce with a scoop of rice. This dish is definitely a must have! I am sure I will have it again. My friend ordered the fish tacos and of course I had a bite. The fish was lightly under salted, but overall, the dish was fantastic! I love this place. Restaurant is gorgeous, ambience was so elegant and chilled. Service was perfect and food was amazing!!!"
6s3tDvMm5pqm7gQUASPPVg,GqUv8rF5h3ZZFfj7S9tgyQ,Taste of India,Wayne,PA,Pakistani,3.0,2015-05-27 05:49:08,"Solid tandoori chicken but it is a bit on the dry side. An order is comprised of 2 drumsticks and 2 thighs. The roti is very chewy and a bit tough, so stick with the naan. They also use quite a bit of butter, as well."
LXi-g1v6DSqghbALM_x8Kw,I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,Middle Eastern,4.0,2016-08-04 06:42:37,The best late night snack/meal ever. This would be the perfect drunchies (drunk munchies). Please come to California!!! My family and I were jet lagged and wanted dinner really late. This place was one of the only places open and I love Mediterranean so of course this is what we picked. I am so glad we did! This place is super inexpensive for the amount of food you get. I ordered the gyro pita and it was huge! They put so much gyro meat in it and it's just perfection. My brother also ordered a side of hummus and man that was good too. Loved the flavored of the hummus and the warm pita bread that came with it. I also ordered fries which I could've gone without because they just tasted like regular frozen fries you buy at the store. Can't wait to come back to Tampa to have this again!
5uIYTrgrrNw4wpCftYc95A,ew_Hhp12Silh3qjoPaW9IA,Thai Legacy Restaurant,Brandon,FL,Thai,5.0,2018-09-15 19:48:03,Thai Legacy is amazing. Tom yum soup with coconut was incredible( watch out for the red peppers!) Pad Thai was great with a lot of chicken and a large portion. Yellow curry was the best we have ever had! Great service and reasonably priced. I can't wait to go back!
MGR68fo3wwOCegTu8hjLnQ,rBdG_23USc7DletfZ11xGA,Olio,Saint Louis,MO,Mediterranean,4.0,2017-01-06 02:26:19,"Olio: ""a miscellaneous collection of things"" Which is definitely a great description of the food and fun decor. I wouldn't have even known it was a garage until I read Christy A's review. Olio definitely did a great job renovating the space to make it feel warm and welcoming. I really enjoyed the abundance of natural light beaming in from the large front windows and garage door. There is a cute patio area outside, but when I visited it was way too cold to be sitting outside. Now ordering was a bit tricky as I didn't really know how large each of the dishes were. I actually found it a little confusing so I had to ask our server. We ended up ordering the following: ""Famous"" Egg Salad - I would recommend one per person. These aren't big at all, but are they tasty! They are known for their egg salad hence the ""Famous"" part in the name. I am not an egg salad person, but this was my favorite dish of our meal. Hummus ""Deluxe"" - This is a ring of hummus with braised lamb in the middle. Our server told us that this was one of their more popular dishes, but I actually wasn't that impressed. Don't get me wrong, it was good hummus and good braised lamb, but if it's one of their most popular dishes I would've expected a little more. This dish is quite large. It can easily be shared between 4 people. Oh and this comes with pita and bread. Roasted Cauliflower - I always really enjoy roasted cauliflower, and this wasn't an exception. The cauliflower is roasted so it's on the softer side, but I like that. Some people, like my wife, prefer their cauliflower more firm. Good to share for 3. Brisket Sandwich - Really enjoyed this sandwich. The bread had a crunchy exterior and very soft interior. The brisket was very nicely cooked and seasoned. We shared this between 3 people, but you could just eat this as a meal. Definitely worth a visit if you are in the area! Though they can get quite busy during evening hours. Note: See that front door at the front of the restaurant? Yeah that's not the door, go around to the back. I bet all 1st timers make that mistake."
zHzinHYA9AQ__kgSpMkfJw,sGbjViru0iJfxH5cBpMeHQ,August Moon Chinese Restaurant,New Orleans,LA,Thai,5.0,2018-01-11 19:17:33,"OMG. I got some food delivered and it was so good. Here is what I got: Vietnamese tacos. I've never had this before. Delicious ""taco shell"". White doughy and sweet. Grilled summer rolls. Clear sticky and crammed with those white noodles and veggies. Loved it. Chinese egg rolls---the best egg rolls I've ever had. I could only eat half of everything except I ate BOTH egg rolls."
HxbAmHEIBBjXHQ5aZYMFsA,N1ZXhAVzOzbyCBPEXTaUUw,Tandoor Authentic Indian Restaurant,Philadelphia,PA,Pakistani,1.0,2016-01-31 16:44:23,"Staff was uncourteous and refused to provide us service because we only wanted snacks and not a full meal. If it is a policy, please mention it on your menu. Walked a minute to New Delhi restaurant and had the most amazing veg platter ever."
oUHUpe_cjzb_G92wb1zZ_A,MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,Avon,IN,Vietnamese,5.0,2012-05-01 20:21:42,"Our favorite Westside location for Pho. Their pork vermicelli is amazing. Tasty, fresh & delicious. The owner is super nice, but can be a little ""over involved"" while you are trying to eat. Overall, I HIGHLY recommend."
8ABn6_O83MhhdETPZatdmQ,eaDZlSuVS0EY67Ke6pRP6Q,Penang,Philadelphia,PA,Thai,2.0,2014-01-19 14:53:22,"I have eaten hear three times in the last three years, and this time was my last. The food was bland. The manager hovered over us as we were looking at menus suggesting appetizers and entrees, to the point of turning the pages himself and pointing them out. Very annoying."
hxhPv6H41xEj0FHej8uKnQ,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,Vietnamese,3.0,2016-02-28 00:25:28,"I ordered takeout despite knowing from reviews it would take a while. I had to call three times for someone to pick up the phone. Once they did, they were nice, took my order, and told me my food would be ready in 20 minutes. 45 minutes later, my husband came home with what he was told was our order- my husband confirmed what we had ordered too! We ordered two soups and ended up with one completely different one and a shrimp rice platter. We still don't understand how. Despite the food roulette that we played, we ate what we were given bc I'm pregnant and we have a toddler to also feed. The food we received was tasty- no complaints despite the wait and mixup- so we are hopeful that once this place figures out a system, it will be a staple in our foodventures in Fairmount. For now we have learned our lesson and will try again perhaps in two months. We can drive to south philly, eat, and come back in the time that we waited for our wrong order today."
YkJYe9zzInyyl-Vem8zn-A,mbglgx3nbRRPKxh0SxDjNQ,Parada Maimon,Philadelphia,PA,Caribbean,4.0,2017-07-29 01:39:42,Highly recommended! The choices are amazing and the prices are better!!!! Tried the chicken with fries and rice and it was the perfect combination of sweet and salty. Ample room for big parties and the staff were so friendly and helpful! Dessert selection may not be vast but they are delicious!
IWl9oSZyXwUAfbEkIjI4xg,g8ZqVCalVp-PsOqyS4dXGw,Nooddi Thai Chef,Media,PA,Thai,1.0,2016-10-16 04:25:08,"Restaurant was only half full at 8:40pm Saturday night when we were seated. After waiting 20 minutes (yes I timed it), no one brought us a menu or filled our water glasses, in spite of the staff waiting at tables next to us multiple times. We stood up, & put our coats on, and remained standing at the table for another 1/2 minute - NO reaction from the staff. We walked to the door, stood another 1/2 minute, and again NO reaction. It was obvious that the owner was not there, + the staff I saw was very young...... I cannot rate the food as I could even order."
TqvNdbrUMpNzE809V-WP3w,Tt4byMYA7FvAkQ3MigcJWQ,Mojitos Rum Bar & Grill,New Orleans,LA,Caribbean,2.0,2012-05-29 13:05:35,I loved how they had the courtyard misted on a hot day but the menu was generic and over priced and the drinks were not that great. The food wasn't terrible just not worth the price they had on their menu. Service was nice but hard to tackle the server at the end to get our check so we could go get a real drink.
nQZJY6_URkhY5Gt-GG770Q,w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,Tampa,FL,Caribbean,5.0,2017-08-29 01:54:47,I used to live in Jamaica and this makes me miss it less. The owners are lovely. Haven't had a thing yet that wasn't amazing!!
RTrYH7NDAQU14OB2qgrTqA,L9sNYgV-TKTQdkaeEZBqEg,Thai Country Cafe,Saint Louis,MO,Thai,5.0,2013-01-04 23:49:26,Best Red Duck Curry I've ever had! It was so good I made an account just to write this review.
ua_1m6Ys9xI-g99HIoTv6g,WMgB7_odx8hk3BFQAIZ5hQ,Thai Phooket Smyrna,Smyrna,TN,Thai,2.0,2016-06-13 18:19:30,"I was so excited to try this place given how much I love Thai Phooket in Nashville. I order food for take out and when I walked in I asked if it was the same as the one in Nashville. The girl behind the counter said, ""yes, but it's a different owner and we have different things on our menu"". I was confused since it seems like that would make it not the same. Nevertheless I was excited to try the food I had ordered. I ordered the green curry with chicken, not spicy. However it was very spicy and very little chicken. I don't plan on going back."
yKxw66-wylklTsbsxUnqeA,mQvRi0nm84Www71d4qOheQ,Ekta Indian Cuisine,Bryn Mawr,PA,Indian,2.0,2012-08-18 16:24:18,"Food took a long time to arrive. It tasted okay, but it wasn't very authentic, and it was somewhat bland. The ambience is nice, though."
DB1iUBwS_OWQYzefMCzf0Q,-K0zTgGyxo-AeSkcV0IVaA,Spiro's Restaurant,Chesterfield,MO,Mediterranean,4.0,2017-03-28 20:19:32,"I have been going here with my family since I was a little girl and the food is consistently good. The spanakopita and saganaki are among my favorites. The Greek salad is among the best I've had and the twice baked potato is so yummy. I also really enjoy the carrot cake and the various cheesecakes they feature. If you are looking for good Greek food and good service this is the place for you. I will mention the atmosphere is mainly families and older folks. Not a super young crowd, but it's never bothered me!"
